id_ticket,actividad,inicio_actividad,fin_actividad,duracion_horas
TCK-1045,Fin de Fase,2025-12-04,2025-12-04,0.0
TCK-1045,Ingreso a Backlog,2025-01-23,2025-01-23,0.0
TCK-1045,Inicio de Fase,2025-10-01,2025-10-01,0.0
TCK-1045,Resolución del Requerimiento,2025-10-18,2025-10-18,0.0
TCK-1045,Validación QA,2025-11-27,2025-11-27,0.0
TCK-1046,Aprobación por Comité,2025-01-25,2025-01-25,0.0
TCK-1046,Cierre del Ticket,2025-10-18,2025-10-18,0.0
TCK-1046,Creación de Ticket,2025-01-14,2025-01-14,0.0
TCK-1046,Evaluación de Requerimiento,2025-01-15,2025-01-15,0.0
TCK-1046,Fin de Fase,2025-12-03,2025-12-03,0.0
TCK-1046,Ingreso a Backlog,2025-01-23,2025-01-23,0.0
TCK-1046,Inicio de Fase,2025-10-08,2025-10-08,0.0
TCK-1046,Resolución del Requerimiento,2025-10-18,2025-10-18,0.0
TCK-1046,Validación QA,2025-11-27,2025-11-27,0.0
TCK-1047,Aprobación por Comité,2025-01-25,2025-01-25,0.0
TCK-1047,Cierre del Ticket,2025-10-18,2025-10-18,0.0
TCK-1047,Creación de Ticket,2025-01-14,2025-01-14,0.0
TCK-1047,Evaluación de Requerimiento,2025-01-15,2025-01-15,0.0
TCK-1047,Fin de Fase,2025-12-07,2025-12-07,0.0
TCK-1047,Ingreso a Backlog,2025-01-23,2025-01-23,0.0
TCK-1047,Inicio de Fase,2025-10-31,2025-10-31,0.0
TCK-1047,Resolución del Requerimiento,2025-10-18,2025-10-18,0.0
TCK-1047,Validación QA,2025-11-25,2025-11-25,0.0
TCK-1048,Aprobación por Comité,2025-01-25,2025-01-25,0.0
TCK-1048,Cierre del Ticket,2025-10-18,2025-10-18,0.0
TCK-1048,Creación de Ticket,2025-01-14,2025-01-14,0.0
TCK-1048,Evaluación de Requerimiento,2025-01-15,2025-01-15,0.0
TCK-1048,Fin de Fase,2025-12-12,2025-12-12,0.0
TCK-1048,Ingreso a Backlog,2025-01-23,2025-01-23,0.0
TCK-1048,Inicio de Fase,2025-09-17,2025-09-17,0.0
TCK-1048,Resolución del Requerimiento,2025-10-18,2025-10-18,0.0
TCK-1048,Validación QA,2025-12-01,2025-12-01,0.0
TCK-1049,Aprobación por Comité,2025-01-26,2025-01-26,0.0
TCK-1049,Cierre del Ticket,2025-10-19,2025-10-19,0.0
TCK-1049,Creación de Ticket,2025-01-15,2025-01-15,0.0
TCK-1049,Evaluación de Requerimiento,2025-01-16,2025-01-16,0.0
TCK-1049,Fin de Fase,2025-12-11,2025-12-11,0.0
TCK-1049,Ingreso a Backlog,2025-01-24,2025-01-24,0.0
TCK-1049,Inicio de Fase,2025-09-12,2025-09-12,0.0
TCK-1049,Resolución del Requerimiento,2025-10-19,2025-10-19,0.0
TCK-1049,Validación QA,2025-11-25,2025-11-25,0.0
TCK-1050,Aprobación por Comité,2025-01-26,2025-01-26,0.0
TCK-1050,Cierre del Ticket,2025-10-19,2025-10-19,0.0
TCK-1050,Creación de Ticket,2025-01-15,2025-01-15,0.0
TCK-1050,Evaluación de Requerimiento,2025-01-16,2025-01-16,0.0
TCK-1050,Fin de Fase,2025-12-08,2025-12-08,0.0
TCK-1050,Ingreso a Backlog,2025-01-24,2025-01-24,0.0
TCK-1050,Inicio de Fase,2025-09-11,2025-09-11,0.0
TCK-1050,Resolución del Requerimiento,2025-10-19,2025-10-19,0.0
TCK-1050,Validación QA,2025-12-02,2025-12-02,0.0
TCK-1051,Aprobación por Comité,2025-01-26,2025-01-26,0.0
TCK-1051,Cierre del Ticket,2025-10-19,2025-10-19,0.0
TCK-1051,Creación de Ticket,2025-01-15,2025-01-15,0.0
TCK-1051,Evaluación de Requerimiento,2025-01-16,2025-01-16,0.0
TCK-1051,Fin de Fase,2025-12-09,2025-12-09,0.0
TCK-1051,Ingreso a Backlog,2025-01-24,2025-01-24,0.0
TCK-1051,Inicio de Fase,2025-09-11,2025-09-11,0.0
TCK-1051,Resolución del Requerimiento,2025-10-19,2025-10-19,0.0
TCK-1051,Validación QA,2025-11-24,2025-11-24,0.0
TCK-1052,Aprobación por Comité,2025-01-27,2025-01-27,0.0
TCK-1052,Cierre del Ticket,2025-10-20,2025-10-20,0.0
TCK-1052,Creación de Ticket,2025-01-16,2025-01-16,0.0
TCK-1052,Evaluación de Requerimiento,2025-01-17,2025-01-17,0.0
TCK-1052,Fin de Fase,2025-12-13,2025-12-13,0.0
TCK-1052,Ingreso a Backlog,2025-01-25,2025-01-25,0.0
TCK-1052,Inicio de Fase,2025-09-11,2025-09-11,0.0
TCK-1052,Resolución del Requerimiento,2025-10-20,2025-10-20,0.0
TCK-1052,Validación QA,2025-11-28,2025-11-28,0.0
TCK-1053,Aprobación por Comité,2025-01-27,2025-01-27,0.0
TCK-1053,Cierre del Ticket,2025-10-20,2025-10-20,0.0
TCK-1053,Creación de Ticket,2025-01-16,2025-01-16,0.0
TCK-1053,Evaluación de Requerimiento,2025-01-17,2025-01-17,0.0
TCK-1053,Fin de Fase,2025-12-08,2025-12-08,0.0
TCK-1053,Ingreso a Backlog,2025-01-25,2025-01-25,0.0
TCK-1053,Inicio de Fase,2025-11-03,2025-11-03,0.0
TCK-1053,Resolución del Requerimiento,2025-10-20,2025-10-20,0.0
TCK-1053,Validación QA,2025-12-03,2025-12-03,0.0
TCK-1054,Aprobación por Comité,2025-01-27,2025-01-27,0.0
TCK-1054,Cierre del Ticket,2025-10-20,2025-10-20,0.0
TCK-1054,Creación de Ticket,2025-01-16,2025-01-16,0.0
TCK-1054,Evaluación de Requerimiento,2025-01-17,2025-01-17,0.0
TCK-1054,Fin de Fase,2025-12-07,2025-12-07,0.0
TCK-1054,Ingreso a Backlog,2025-01-25,2025-01-25,0.0
TCK-1054,Inicio de Fase,2025-09-27,2025-09-27,0.0
TCK-1054,Resolución del Requerimiento,2025-10-20,2025-10-20,0.0
TCK-1054,Validación QA,2025-11-28,2025-11-28,0.0
TCK-1055,Aprobación por Comité,2025-01-28,2025-01-28,0.0
TCK-1055,Cierre del Ticket,2025-10-21,2025-10-21,0.0
TCK-1055,Creación de Ticket,2025-01-17,2025-01-17,0.0
TCK-1055,Evaluación de Requerimiento,2025-01-18,2025-01-18,0.0
TCK-1055,Fin de Fase,2025-12-09,2025-12-09,0.0
TCK-1055,Ingreso a Backlog,2025-01-26,2025-01-26,0.0
TCK-1055,Inicio de Fase,2025-10-23,2025-10-23,0.0
TCK-1055,Resolución del Requerimiento,2025-10-21,2025-10-21,0.0
TCK-1055,Validación QA,2025-12-01,2025-12-01,0.0
TCK-1056,Aprobación por Comité,2025-01-28,2025-01-28,0.0
TCK-1056,Cierre del Ticket,2025-10-21,2025-10-21,0.0
TCK-1056,Creación de Ticket,2025-01-17,2025-01-17,0.0
TCK-1056,Evaluación de Requerimiento,2025-01-18,2025-01-18,0.0
TCK-1056,Fin de Fase,2025-12-12,2025-12-12,0.0
TCK-1056,Ingreso a Backlog,2025-01-26,2025-01-26,0.0
TCK-1056,Inicio de Fase,2025-10-22,2025-10-22,0.0
TCK-1056,Resolución del Requerimiento,2025-10-21,2025-10-21,0.0
TCK-1056,Validación QA,2025-11-28,2025-11-28,0.0
TCK-1057,Aprobación por Comité,2025-01-28,2025-01-28,0.0
TCK-1057,Cierre del Ticket,2025-10-21,2025-10-21,0.0
TCK-1057,Creación de Ticket,2025-01-17,2025-01-17,0.0
TCK-1057,Evaluación de Requerimiento,2025-01-18,2025-01-18,0.0
TCK-1057,Fin de Fase,2025-12-03,2025-12-03,0.0
TCK-1057,Ingreso a Backlog,2025-01-26,2025-01-26,0.0
TCK-1057,Inicio de Fase,2025-09-07,2025-09-07,0.0
TCK-1057,Resolución del Requerimiento,2025-10-21,2025-10-21,0.0
TCK-1057,Validación QA,2025-11-27,2025-11-27,0.0
TCK-1058,Aprobación por Comité,2025-01-28,2025-01-28,0.0
TCK-1058,Cierre del Ticket,2025-10-21,2025-10-21,0.0
TCK-1058,Creación de Ticket,2025-01-17,2025-01-17,0.0
TCK-1058,Evaluación de Requerimiento,2025-01-18,2025-01-18,0.0
TCK-1058,Fin de Fase,2025-12-09,2025-12-09,0.0
TCK-1058,Ingreso a Backlog,2025-01-26,2025-01-26,0.0
TCK-1058,Inicio de Fase,2025-09-24,2025-09-24,0.0
TCK-1058,Resolución del Requerimiento,2025-10-21,2025-10-21,0.0
TCK-1058,Validación QA,2025-12-03,2025-12-03,0.0
TCK-1059,Aprobación por Comité,2025-01-29,2025-01-29,0.0
TCK-1059,Cierre del Ticket,2025-10-22,2025-10-22,0.0
TCK-1059,Creación de Ticket,2025-01-18,2025-01-18,0.0
TCK-1059,Evaluación de Requerimiento,2025-01-19,2025-01-19,0.0
TCK-1059,Fin de Fase,2025-12-08,2025-12-08,0.0
TCK-1059,Ingreso a Backlog,2025-01-27,2025-01-27,0.0
TCK-1059,Inicio de Fase,2025-09-28,2025-09-28,0.0
TCK-1059,Resolución del Requerimiento,2025-10-22,2025-10-22,0.0
TCK-1059,Validación QA,2025-11-29,2025-11-29,0.0
TCK-1060,Aprobación por Comité,2025-01-29,2025-01-29,0.0
TCK-1060,Cierre del Ticket,2025-10-22,2025-10-22,0.0
TCK-1060,Creación de Ticket,2025-01-18,2025-01-18,0.0
TCK-1060,Evaluación de Requerimiento,2025-01-19,2025-01-19,0.0
TCK-1060,Fin de Fase,2025-12-04,2025-12-04,0.0
TCK-1060,Ingreso a Backlog,2025-01-27,2025-01-27,0.0
TCK-1060,Inicio de Fase,2025-10-06,2025-10-06,0.0
TCK-1060,Resolución del Requerimiento,2025-10-22,2025-10-22,0.0
TCK-1060,Validación QA,2025-11-28,2025-11-28,0.0
TCK-1061,Aprobación por Comité,2025-01-29,2025-01-29,0.0
TCK-1061,Cierre del Ticket,2025-10-22,2025-10-22,0.0
TCK-1061,Creación de Ticket,2025-01-18,2025-01-18,0.0
TCK-1061,Evaluación de Requerimiento,2025-01-19,2025-01-19,0.0
TCK-1061,Fin de Fase,2025-12-13,2025-12-13,0.0
TCK-1061,Ingreso a Backlog,2025-01-27,2025-01-27,0.0
TCK-1061,Inicio de Fase,2025-11-29,2025-11-29,0.0
TCK-1061,Resolución del Requerimiento,2025-10-22,2025-10-22,0.0
TCK-1061,Validación QA,2025-11-23,2025-11-23,0.0
TCK-1062,Aprobación por Comité,2025-01-30,2025-01-30,0.0
TCK-1062,Cierre del Ticket,2025-10-23,2025-10-23,0.0
TCK-1062,Creación de Ticket,2025-01-19,2025-01-19,0.0
TCK-1062,Evaluación de Requerimiento,2025-01-20,2025-01-20,0.0
TCK-1062,Fin de Fase,2025-12-10,2025-12-10,0.0
TCK-1062,Ingreso a Backlog,2025-01-28,2025-01-28,0.0
TCK-1062,Inicio de Fase,2025-09-23,2025-09-23,0.0
TCK-1062,Resolución del Requerimiento,2025-10-23,2025-10-23,0.0
TCK-1062,Validación QA,2025-11-23,2025-11-23,0.0
TCK-1063,Aprobación por Comité,2025-01-30,2025-01-30,0.0
TCK-1063,Cierre del Ticket,2025-10-23,2025-10-23,0.0
TCK-1063,Creación de Ticket,2025-01-19,2025-01-19,0.0
TCK-1063,Evaluación de Requerimiento,2025-01-20,2025-01-20,0.0
TCK-1063,Fin de Fase,2025-12-11,2025-12-11,0.0
TCK-1063,Ingreso a Backlog,2025-01-28,2025-01-28,0.0
TCK-1063,Inicio de Fase,2025-10-06,2025-10-06,0.0
TCK-1063,Resolución del Requerimiento,2025-10-23,2025-10-23,0.0
TCK-1063,Validación QA,2025-11-29,2025-11-29,0.0
TCK-1064,Aprobación por Comité,2025-01-30,2025-01-30,0.0
TCK-1064,Cierre del Ticket,2025-10-23,2025-10-23,0.0
TCK-1064,Creación de Ticket,2025-01-19,2025-01-19,0.0
TCK-1064,Evaluación de Requerimiento,2025-01-20,2025-01-20,0.0
TCK-1064,Fin de Fase,2025-12-09,2025-12-09,0.0
TCK-1064,Ingreso a Backlog,2025-01-28,2025-01-28,0.0
TCK-1064,Inicio de Fase,2025-10-20,2025-10-20,0.0
TCK-1064,Resolución del Requerimiento,2025-10-23,2025-10-23,0.0
TCK-1064,Validación QA,2025-11-24,2025-11-24,0.0
TCK-1065,Aprobación por Comité,2025-01-31,2025-01-31,0.0
TCK-1065,Cierre del Ticket,2025-10-24,2025-10-24,0.0
TCK-1065,Creación de Ticket,2025-01-20,2025-01-20,0.0
TCK-1065,Evaluación de Requerimiento,2025-01-21,2025-01-21,0.0
TCK-1065,Fin de Fase,2025-12-13,2025-12-13,0.0
TCK-1065,Ingreso a Backlog,2025-01-29,2025-01-29,0.0
TCK-1065,Inicio de Fase,2025-09-30,2025-09-30,0.0
TCK-1065,Resolución del Requerimiento,2025-10-24,2025-10-24,0.0
TCK-1065,Validación QA,2025-11-30,2025-11-30,0.0
TCK-1066,Aprobación por Comité,2025-01-31,2025-01-31,0.0
TCK-1066,Cierre del Ticket,2025-10-24,2025-10-24,0.0
TCK-1066,Creación de Ticket,2025-01-20,2025-01-20,0.0
TCK-1066,Evaluación de Requerimiento,2025-01-21,2025-01-21,0.0
TCK-1066,Fin de Fase,2025-12-04,2025-12-04,0.0
TCK-1066,Ingreso a Backlog,2025-01-29,2025-01-29,0.0
TCK-1066,Inicio de Fase,2025-10-29,2025-10-29,0.0
TCK-1066,Resolución del Requerimiento,2025-10-24,2025-10-24,0.0
TCK-1066,Validación QA,2025-11-27,2025-11-27,0.0
TCK-1067,Aprobación por Comité,2025-01-31,2025-01-31,0.0
TCK-1067,Cierre del Ticket,2025-10-24,2025-10-24,0.0
TCK-1067,Creación de Ticket,2025-01-20,2025-01-20,0.0
TCK-1067,Evaluación de Requerimiento,2025-01-21,2025-01-21,0.0
TCK-1067,Fin de Fase,2025-12-08,2025-12-08,0.0
TCK-1067,Ingreso a Backlog,2025-01-29,2025-01-29,0.0
TCK-1067,Inicio de Fase,2025-11-19,2025-11-19,0.0
TCK-1067,Resolución del Requerimiento,2025-10-24,2025-10-24,0.0
TCK-1067,Validación QA,2025-12-03,2025-12-03,0.0
TCK-1068,Aprobación por Comité,2025-01-31,2025-01-31,0.0
TCK-1068,Cierre del Ticket,2025-10-24,2025-10-24,0.0
TCK-1068,Creación de Ticket,2025-01-20,2025-01-20,0.0
TCK-1068,Evaluación de Requerimiento,2025-01-21,2025-01-21,0.0
TCK-1068,Fin de Fase,2025-12-09,2025-12-09,0.0
TCK-1068,Ingreso a Backlog,2025-01-29,2025-01-29,0.0
TCK-1068,Inicio de Fase,2025-11-19,2025-11-19,0.0
TCK-1068,Resolución del Requerimiento,2025-10-24,2025-10-24,0.0
TCK-1068,Validación QA,2025-12-03,2025-12-03,0.0
TCK-1069,Aprobación por Comité,2025-02-01,2025-02-01,0.0
TCK-1069,Cierre del Ticket,2025-10-25,2025-10-25,0.0
TCK-1069,Creación de Ticket,2025-01-21,2025-01-21,0.0
TCK-1069,Evaluación de Requerimiento,2025-01-22,2025-01-22,0.0
TCK-1069,Fin de Fase,2025-12-13,2025-12-13,0.0
TCK-1069,Ingreso a Backlog,2025-01-30,2025-01-30,0.0
TCK-1069,Inicio de Fase,2025-09-26,2025-09-26,0.0
TCK-1069,Resolución del Requerimiento,2025-10-25,2025-10-25,0.0
TCK-1069,Validación QA,2025-11-30,2025-11-30,0.0
TCK-1070,Aprobación por Comité,2025-02-01,2025-02-01,0.0
TCK-1070,Cierre del Ticket,2025-10-25,2025-10-25,0.0
TCK-1070,Creación de Ticket,2025-01-21,2025-01-21,0.0
TCK-1070,Evaluación de Requerimiento,2025-01-22,2025-01-22,0.0
TCK-1070,Fin de Fase,2025-12-05,2025-12-05,0.0
TCK-1070,Ingreso a Backlog,2025-01-30,2025-01-30,0.0
TCK-1070,Inicio de Fase,2025-09-13,2025-09-13,0.0
TCK-1070,Resolución del Requerimiento,2025-10-25,2025-10-25,0.0
TCK-1070,Validación QA,2025-12-02,2025-12-02,0.0
TCK-1071,Aprobación por Comité,2025-02-01,2025-02-01,0.0
TCK-1071,Cierre del Ticket,2025-10-25,2025-10-25,0.0
TCK-1071,Creación de Ticket,2025-01-21,2025-01-21,0.0
TCK-1071,Evaluación de Requerimiento,2025-01-22,2025-01-22,0.0
TCK-1071,Fin de Fase,2025-12-04,2025-12-04,0.0
TCK-1071,Ingreso a Backlog,2025-01-30,2025-01-30,0.0
TCK-1071,Inicio de Fase,2025-11-10,2025-11-10,0.0
TCK-1071,Resolución del Requerimiento,2025-10-25,2025-10-25,0.0
TCK-1071,Validación QA,2025-11-26,2025-11-26,0.0
TCK-1072,Aprobación por Comité,2025-02-02,2025-02-02,0.0
TCK-1072,Cierre del Ticket,2025-10-26,2025-10-26,0.0
TCK-1072,Creación de Ticket,2025-01-22,2025-01-22,0.0
TCK-1072,Evaluación de Requerimiento,2025-01-23,2025-01-23,0.0
TCK-1072,Fin de Fase,2025-12-12,2025-12-12,0.0
TCK-1072,Ingreso a Backlog,2025-01-31,2025-01-31,0.0
TCK-1072,Inicio de Fase,2025-10-24,2025-10-24,0.0
TCK-1072,Resolución del Requerimiento,2025-10-26,2025-10-26,0.0
TCK-1072,Validación QA,2025-11-28,2025-11-28,0.0
TCK-1073,Aprobación por Comité,2025-02-02,2025-02-02,0.0
TCK-1073,Cierre del Ticket,2025-10-26,2025-10-26,0.0
TCK-1073,Creación de Ticket,2025-01-22,2025-01-22,0.0
TCK-1073,Evaluación de Requerimiento,2025-01-23,2025-01-23,0.0
TCK-1073,Fin de Fase,2025-12-13,2025-12-13,0.0
TCK-1073,Ingreso a Backlog,2025-01-31,2025-01-31,0.0
TCK-1073,Inicio de Fase,2025-09-27,2025-09-27,0.0
TCK-1073,Resolución del Requerimiento,2025-10-26,2025-10-26,0.0
TCK-1073,Validación QA,2025-11-26,2025-11-26,0.0
TCK-1074,Aprobación por Comité,2025-02-02,2025-02-02,0.0
TCK-1074,Cierre del Ticket,2025-10-26,2025-10-26,0.0
TCK-1074,Creación de Ticket,2025-01-22,2025-01-22,0.0
TCK-1074,Evaluación de Requerimiento,2025-01-23,2025-01-23,0.0
TCK-1074,Fin de Fase,2025-12-06,2025-12-06,0.0
TCK-1074,Ingreso a Backlog,2025-01-31,2025-01-31,0.0
TCK-1074,Inicio de Fase,2025-11-14,2025-11-14,0.0
TCK-1074,Resolución del Requerimiento,2025-10-26,2025-10-26,0.0
TCK-1074,Validación QA,2025-11-25,2025-11-25,0.0
TCK-1075,Aprobación por Comité,2025-02-03,2025-02-03,0.0
TCK-1075,Cierre del Ticket,2025-10-27,2025-10-27,0.0
TCK-1075,Creación de Ticket,2025-01-23,2025-01-23,0.0
TCK-1075,Evaluación de Requerimiento,2025-01-24,2025-01-24,0.0
TCK-1075,Fin de Fase,2025-12-10,2025-12-10,0.0
TCK-1075,Ingreso a Backlog,2025-02-01,2025-02-01,0.0
TCK-1075,Inicio de Fase,2025-09-15,2025-09-15,0.0
TCK-1075,Resolución del Requerimiento,2025-10-27,2025-10-27,0.0
TCK-1075,Validación QA,2025-11-27,2025-11-27,0.0
TCK-1076,Aprobación por Comité,2025-02-03,2025-02-03,0.0
TCK-1076,Cierre del Ticket,2025-10-27,2025-10-27,0.0
TCK-1076,Creación de Ticket,2025-01-23,2025-01-23,0.0
TCK-1076,Evaluación de Requerimiento,2025-01-24,2025-01-24,0.0
TCK-1076,Fin de Fase,2025-12-07,2025-12-07,0.0
TCK-1076,Ingreso a Backlog,2025-02-01,2025-02-01,0.0
TCK-1076,Inicio de Fase,2025-09-20,2025-09-20,0.0
TCK-1076,Resolución del Requerimiento,2025-10-27,2025-10-27,0.0
TCK-1076,Validación QA,2025-11-26,2025-11-26,0.0
TCK-1077,Aprobación por Comité,2025-02-03,2025-02-03,0.0
TCK-1077,Cierre del Ticket,2025-10-27,2025-10-27,0.0
TCK-1077,Creación de Ticket,2025-01-23,2025-01-23,0.0
TCK-1077,Evaluación de Requerimiento,2025-01-24,2025-01-24,0.0
TCK-1077,Fin de Fase,2025-12-09,2025-12-09,0.0
TCK-1077,Ingreso a Backlog,2025-02-01,2025-02-01,0.0
TCK-1077,Inicio de Fase,2025-09-27,2025-09-27,0.0
TCK-1077,Resolución del Requerimiento,2025-10-27,2025-10-27,0.0
TCK-1077,Validación QA,2025-12-01,2025-12-01,0.0
TCK-1078,Aprobación por Comité,2025-02-03,2025-02-03,0.0
TCK-1078,Cierre del Ticket,2025-10-27,2025-10-27,0.0
TCK-1078,Creación de Ticket,2025-01-23,2025-01-23,0.0
TCK-1078,Evaluación de Requerimiento,2025-01-24,2025-01-24,0.0
TCK-1078,Fin de Fase,2025-12-06,2025-12-06,0.0
TCK-1078,Ingreso a Backlog,2025-02-01,2025-02-01,0.0
TCK-1078,Inicio de Fase,2025-09-22,2025-09-22,0.0
TCK-1078,Resolución del Requerimiento,2025-10-27,2025-10-27,0.0
TCK-1078,Validación QA,2025-11-26,2025-11-26,0.0
TCK-1079,Aprobación por Comité,2025-02-04,2025-02-04,0.0
TCK-1079,Cierre del Ticket,2025-10-28,2025-10-28,0.0
TCK-1079,Creación de Ticket,2025-01-24,2025-01-24,0.0
TCK-1079,Evaluación de Requerimiento,2025-01-25,2025-01-25,0.0
TCK-1079,Fin de Fase,2025-12-11,2025-12-11,0.0
TCK-1079,Ingreso a Backlog,2025-02-02,2025-02-02,0.0
TCK-1079,Inicio de Fase,2025-09-18,2025-09-18,0.0
TCK-1079,Resolución del Requerimiento,2025-10-28,2025-10-28,0.0
TCK-1079,Validación QA,2025-11-29,2025-11-29,0.0
TCK-1080,Aprobación por Comité,2025-02-04,2025-02-04,0.0
TCK-1080,Cierre del Ticket,2025-10-28,2025-10-28,0.0
TCK-1080,Creación de Ticket,2025-01-24,2025-01-24,0.0
TCK-1080,Evaluación de Requerimiento,2025-01-25,2025-01-25,0.0
TCK-1080,Fin de Fase,2025-12-08,2025-12-08,0.0
TCK-1080,Ingreso a Backlog,2025-02-02,2025-02-02,0.0
TCK-1080,Inicio de Fase,2025-10-22,2025-10-22,0.0
TCK-1080,Resolución del Requerimiento,2025-10-28,2025-10-28,0.0
TCK-1080,Validación QA,2025-12-01,2025-12-01,0.0
TCK-1081,Aprobación por Comité,2025-02-04,2025-02-04,0.0
TCK-1081,Cierre del Ticket,2025-10-28,2025-10-28,0.0
TCK-1081,Creación de Ticket,2025-01-24,2025-01-24,0.0
TCK-1081,Evaluación de Requerimiento,2025-01-25,2025-01-25,0.0
TCK-1081,Fin de Fase,2025-12-13,2025-12-13,0.0
TCK-1081,Ingreso a Backlog,2025-02-02,2025-02-02,0.0
TCK-1081,Inicio de Fase,2025-10-23,2025-10-23,0.0
TCK-1081,Resolución del Requerimiento,2025-10-28,2025-10-28,0.0
TCK-1081,Validación QA,2025-11-24,2025-11-24,0.0
TCK-1082,Aprobación por Comité,2025-02-05,2025-02-05,0.0
TCK-1082,Cierre del Ticket,2025-10-29,2025-10-29,0.0
TCK-1082,Creación de Ticket,2025-01-25,2025-01-25,0.0
TCK-1082,Evaluación de Requerimiento,2025-01-26,2025-01-26,0.0
TCK-1082,Fin de Fase,2025-12-09,2025-12-09,0.0
TCK-1082,Ingreso a Backlog,2025-02-03,2025-02-03,0.0
TCK-1082,Inicio de Fase,2025-10-23,2025-10-23,0.0
TCK-1082,Resolución del Requerimiento,2025-10-29,2025-10-29,0.0
TCK-1082,Validación QA,2025-11-29,2025-11-29,0.0
TCK-1083,Aprobación por Comité,2025-02-05,2025-02-05,0.0
TCK-1083,Cierre del Ticket,2025-10-29,2025-10-29,0.0
TCK-1083,Creación de Ticket,2025-01-25,2025-01-25,0.0
TCK-1083,Evaluación de Requerimiento,2025-01-26,2025-01-26,0.0
TCK-1083,Fin de Fase,2025-12-13,2025-12-13,0.0
TCK-1083,Ingreso a Backlog,2025-02-03,2025-02-03,0.0
TCK-1083,Inicio de Fase,2025-12-02,2025-12-02,0.0
TCK-1083,Resolución del Requerimiento,2025-10-29,2025-10-29,0.0
TCK-1083,Validación QA,2025-11-28,2025-11-28,0.0
TCK-1084,Aprobación por Comité,2025-02-05,2025-02-05,0.0
TCK-1084,Cierre del Ticket,2025-10-29,2025-10-29,0.0
TCK-1084,Creación de Ticket,2025-01-25,2025-01-25,0.0
TCK-1084,Evaluación de Requerimiento,2025-01-26,2025-01-26,0.0
TCK-1084,Fin de Fase,2025-12-10,2025-12-10,0.0
TCK-1084,Ingreso a Backlog,2025-02-03,2025-02-03,0.0
TCK-1084,Inicio de Fase,2025-11-14,2025-11-14,0.0
TCK-1084,Resolución del Requerimiento,2025-10-29,2025-10-29,0.0
TCK-1084,Validación QA,2025-11-26,2025-11-26,0.0
TCK-1085,Aprobación por Comité,2025-02-06,2025-02-06,0.0
TCK-1085,Cierre del Ticket,2025-10-30,2025-10-30,0.0
TCK-1085,Creación de Ticket,2025-01-26,2025-01-26,0.0
TCK-1085,Evaluación de Requerimiento,2025-01-27,2025-01-27,0.0
TCK-1085,Fin de Fase,2025-12-12,2025-12-12,0.0
TCK-1085,Ingreso a Backlog,2025-02-04,2025-02-04,0.0
TCK-1085,Inicio de Fase,2025-10-04,2025-10-04,0.0
TCK-1085,Resolución del Requerimiento,2025-10-30,2025-10-30,0.0
TCK-1085,Validación QA,2025-11-24,2025-11-24,0.0
TCK-1086,Aprobación por Comité,2025-02-06,2025-02-06,0.0
TCK-1086,Cierre del Ticket,2025-10-30,2025-10-30,0.0
TCK-1086,Creación de Ticket,2025-01-26,2025-01-26,0.0
TCK-1086,Evaluación de Requerimiento,2025-01-27,2025-01-27,0.0
TCK-1086,Fin de Fase,2025-12-06,2025-12-06,0.0
TCK-1086,Ingreso a Backlog,2025-02-04,2025-02-04,0.0
TCK-1086,Inicio de Fase,2025-10-20,2025-10-20,0.0
TCK-1086,Resolución del Requerimiento,2025-10-30,2025-10-30,0.0
TCK-1086,Validación QA,2025-11-25,2025-11-25,0.0
TCK-1087,Aprobación por Comité,2025-02-06,2025-02-06,0.0
TCK-1087,Cierre del Ticket,2025-10-30,2025-10-30,0.0
TCK-1087,Creación de Ticket,2025-01-26,2025-01-26,0.0
TCK-1087,Evaluación de Requerimiento,2025-01-27,2025-01-27,0.0
TCK-1087,Fin de Fase,2025-12-12,2025-12-12,0.0
TCK-1087,Ingreso a Backlog,2025-02-04,2025-02-04,0.0
TCK-1087,Inicio de Fase,2025-09-28,2025-09-28,0.0
TCK-1087,Resolución del Requerimiento,2025-10-30,2025-10-30,0.0
TCK-1087,Validación QA,2025-12-01,2025-12-01,0.0
TCK-1088,Aprobación por Comité,2025-02-06,2025-02-06,0.0
TCK-1088,Cierre del Ticket,2025-10-30,2025-10-30,0.0
TCK-1088,Creación de Ticket,2025-01-26,2025-01-26,0.0
TCK-1088,Evaluación de Requerimiento,2025-01-27,2025-01-27,0.0
TCK-1088,Fin de Fase,2025-12-08,2025-12-08,0.0
TCK-1088,Ingreso a Backlog,2025-02-04,2025-02-04,0.0
TCK-1088,Inicio de Fase,2025-10-20,2025-10-20,0.0
TCK-1088,Resolución del Requerimiento,2025-10-30,2025-10-30,0.0
TCK-1088,Validación QA,2025-11-30,2025-11-30,0.0
TCK-1089,Aprobación por Comité,2025-02-07,2025-02-07,0.0
TCK-1089,Cierre del Ticket,2025-10-31,2025-10-31,0.0
TCK-1089,Creación de Ticket,2025-01-27,2025-01-27,0.0
TCK-1089,Evaluación de Requerimiento,2025-01-28,2025-01-28,0.0
TCK-1089,Fin de Fase,2025-12-05,2025-12-05,0.0
TCK-1089,Ingreso a Backlog,2025-02-05,2025-02-05,0.0
TCK-1089,Inicio de Fase,2025-10-02,2025-10-02,0.0
TCK-1089,Resolución del Requerimiento,2025-10-31,2025-10-31,0.0
TCK-1089,Validación QA,2025-12-01,2025-12-01,0.0
